-15.5636,1.73861,-0.153194,0.390185,-0.234012,-0.073693,-0.473173,-0.135735,-0.338809,-0.168304,-0.145339,-0.33627,-0.128466,-0.260171,-0.553161,0.0292056,0.182959,0.176721,0.119182,0.092951
-9.91805,1.76719,-0.253707,0.829183,-0.512479,-0.290814,-0.628088,-0.0725387,-0.200871,-0.279166,-0.216885,-0.36041,-0.121605,-0.478478,-0.282799,0.0860271,0.624791,0.278418,-0.0230707,-0.156338
-8.36198,1.39266,-0.261525,0.880586,-0.321841,-0.207701,-0.461923,-0.0395492,-0.382643,-0.265539,-0.353312,-0.493521,-0.531269,-0.479928,-0.253227,0.349509,0.362783,0.266233,-0.278674,-0.0173681
-7.88267,1.89764,-0.255696,0.686592,-0.111443,-0.25103,-0.193045,-0.0732673,-0.280301,-0.0318275,-0.32311,-0.321515,-0.826316,-0.480501,-0.298436,0.580029,0.826893,0.35963,-0.213253,0.0095659
-7.76681,2.10256,-0.355598,0.866467,-0.0438872,-0.0549357,-0.228629,-0.121565,-0.322655,-0.0711537,-0.418503,-0.34637,-0.649754,-0.79453,-0.0368115,0.391173,0.82596,0.379398,-0.217995,-0.213985
-8.23266,2.35302,-0.191272,0.978976,0.0785034,-0.131322,-0.303921,-0.0265284,-0.261417,-0.378863,-0.585045,-0.488325,-0.79052,-0.408252,0.0172961,0.307751,0.664297,0.482018,-0.297977,-0.220413
-8.66795,3.01917,-0.247113,1.02149,0.25033,0.462559,-0.169962,-0.299084,-0.537754,-0.210703,-0.266374,-0.290643,-0.753263,-0.428806,0.175644,0.244951,0.5556,0.433758,-0.00772876,-0.0180335
-8.95293,3.12471,-0.18959,1.01265,0.0061556,0.29381,-0.367931,-0.226688,-0.155991,-0.121955,-0.399181,-0.502247,-0.723267,-0.481279,0.0472097,0.472536,0.686299,0.291544,0.0697023,0.100644
-8.57586,3.45358,0.0668621,0.945463,-0.152594,0.122893,-0.038857,0.0848649,-0.230873,-0.0234201,-0.0958768,-0.30948,-0.509514,-0.209791,0.0741702,0.310963,0.322788,0.16923,-0.123501,0.240089
-8.83496,3.73368,0.0457409,1.19922,0.178529,0.521403,-0.0947434,0.281218,-0.351837,-0.153833,-0.180394,-0.0749563,-0.0623324,-0.328933,-0.198902,0.156079,0.367695,0.236493,-0.246611,0.24806
-9.3167,3.70647,0.217582,1.36884,0.195759,0.280339,0.111779,0.414812,-0.339003,0.0597608,-0.169767,-0.291616,-0.0944626,-0.352799,-0.0323911,0.180753,0.219392,0.202628,-0.111383,0.0658926
-9.57083,3.61008,0.00759539,1.10585,0.258471,0.391577,0.282742,0.468938,-0.193417,0.110134,-0.120201,-0.297732,-0.482749,-0.0447234,-0.0115365,-0.114544,0.124661,0.223596,0.190174,-0.0124458
-9.0879,3.43626,-0.276549,1.18715,0.0797692,0.275225,0.23225,0.182913,-0.171684,-0.215678,-0.216392,0.113998,-0.0519309,-0.133708,-0.222788,-0.115117,0.127281,0.130551,0.0214482,0.113249
-8.91387,3.90429,-0.369866,0.911447,-0.101759,0.151227,0.0576708,0.230777,0.0345735,-0.0348288,-0.0339876,0.419748,-0.0586319,-0.521486,-0.0181554,-0.000976441,0.215227,0.251878,-0.132214,0.203173
-9.26193,3.92641,0.038213,1.0194,0.111491,0.467253,-0.347167,0.323827,0.472143,0.369752,0.164596,0.0273583,-0.314124,-0.150787,0.0606073,0.0976025,0.337321,0.0542772,-0.109357,-0.017111
-9.69658,4.0433,0.269076,1.53617,-0.086657,0.300392,0.189343,0.589432,0.159002,0.0072198,0.0100752,-0.00850041,-0.151463,-0.126175,0.138336,0.208271,-0.0154557,0.286386,0.247454,-0.00433258
-9.74387,3.94808,0.321263,1.30935,0.453931,0.466849,0.318075,0.522318,0.134019,-0.259106,-0.424692,0.0131715,0.10773,0.241034,-0.0389968,-0.040882,0.393731,0.221556,0.212948,-0.0542802
-9.08482,3.66734,0.0538719,1.38474,0.438264,0.233234,0.190542,0.408191,0.289845,0.101349,0.133014,0.18348,-0.0865333,-0.11057,0.0281952,0.119137,0.397139,0.314189,0.0213335,-0.115213
-9.1917,3.89671,-0.0368856,1.35166,0.260616,0.558888,0.148507,0.512226,0.197882,0.124566,0.108886,0.0119527,-0.0133474,-0.241728,-0.0446677,0.376291,0.255853,0.20728,0.218839,0.14857
-9.2512,4.2169,0.0454363,1.05052,0.211978,0.569026,0.138814,0.332272,0.226418,0.294795,0.249373,0.225507,0.092947,0.0224109,-0.0304235,0.252414,0.330466,0.13761,0.062484,0.082761
-9.51623,4.11963,-0.163675,1.25617,0.216762,0.862868,0.253965,0.334767,-0.0229144,0.184047,0.313256,-0.00476494,-0.105866,0.156672,0.135736,0.109105,0.305463,0.222831,0.0661019,0.183438
-9.84821,4.17032,0.179798,1.3042,0.283224,0.604628,0.467004,0.374863,0.0193569,0.0737278,-0.0311218,-0.130364,-0.418829,-0.188899,0.217934,0.449426,0.505696,0.36539,0.219316,0.184905
-9.27674,4.04281,-0.102662,1.3374,0.507512,0.482925,0.112599,0.142469,0.0522226,-0.259763,-0.0108117,0.0774465,0.0140334,0.116487,0.130491,0.223581,0.308298,0.204263,0.201122,0.236832
-9.09572,4.16079,0.194004,1.16109,0.188129,0.23234,0.0699406,0.35123,-0.00221223,0.0281124,0.0549457,0.116439,-0.0205977,0.0435326,0.0235463,0.136397,0.21223,0.0568238,0.282657,0.35309
-9.64532,4.25045,-0.0643711,1.13362,0.0779228,0.377472,0.129973,0.34167,-0.00289153,-0.0646319,0.215914,0.0678247,0.132799,0.18275,-0.133002,-0.0690427,0.169289,0.315925,0.271932,0.0474442
-10.287,3.99907,0.032714,1.09115,0.0656162,0.181499,0.305569,0.350022,-0.163489,0.0339384,0.19377,0.114718,-0.0421548,0.279595,0.065215,-0.185676,-0.0359484,0.209094,0.294731,0.184597
-10.2078,4.36524,-0.0468991,1.23262,-0.0849057,0.127639,0.0308253,0.370161,-0.0891336,-0.0881886,0.054616,0.255538,0.070224,-0.109699,-0.0812688,0.0477177,0.352476,0.365901,0.191592,0.231548
-9.71714,3.87489,-0.46598,0.902011,-0.0283424,0.206183,0.055781,-0.0274785,0.17906,0.0719757,0.0243172,0.402931,0.0482677,0.117663,-0.0134627,0.0769484,0.378935,0.23638,0.259296,0.21393
-9.70952,3.5965,-0.321397,1.07762,0.0366826,0.122217,0.264198,0.446187,0.304108,0.223624,0.277321,0.237962,0.0476892,-0.120834,-0.0654547,0.170371,0.221367,0.0816181,-0.106832,0.194752
-9.58014,3.96943,-0.227432,0.83087,0.0977957,0.380885,0.141444,0.500028,0.392118,0.0794657,0.345658,0.229283,-0.0282599,0.0186549,-0.165736,-0.177056,0.0457874,0.247049,0.256094,0.20876
-10.1206,4.51521,-0.0279464,1.21797,0.00805895,0.0593543,0.400164,0.606696,0.191139,0.13651,0.0979214,-0.0209104,0.0458807,0.162659,-0.207649,-0.210516,0.137116,0.293674,0.297127,0.0571564
-10.2083,4.59589,-0.00960456,1.03811,0.0418079,0.16149,0.306215,0.344679,0.251744,0.0649264,-0.11995,0.00705261,0.0734127,0.240462,-0.0408948,-0.118133,0.2275,0.339142,0.0882538,0.180793
-9.80696,3.98005,-0.285491,1.01839,0.209512,0.478645,0.337419,0.614552,0.230989,-0.206439,-0.0804544,0.121621,-0.0869322,-0.228235,0.216955,-0.00381712,0.0963881,0.19284,0.25899,0.257232
-9.37926,3.60446,-0.278178,1.1972,0.375258,0.452704,0.0594977,0.385001,0.0438589,-0.0842057,-0.20463,-0.0346475,0.0205269,0.034781,-0.0369115,-0.0367784,0.181152,0.246834,0.319628,0.230027
-9.27387,4.0148,-0.374536,0.954055,0.0926311,0.352971,0.23762,0.35986,0.108419,-0.213908,-0.270814,0.127549,0.137844,0.0574994,0.0286809,-0.0495753,-0.0618847,0.138618,0.160144,0.146407
-9.62411,4.37135,0.00674188,1.20905,0.145341,0.410187,0.00651851,0.159026,-0.083376,-0.0140868,-0.298582,0.178813,0.0464093,0.190961,0.154881,-0.2514,-0.041438,0.381085,0.221388,0.0346901
-10.178,4.27918,0.235756,1.48461,-0.141697,0.236837,0.11105,0.255131,-0.0399987,-0.127729,-0.0756018,0.162917,0.162743,-0.00738884,-0.0691086,-0.0531089,0.0518786,0.194666,0.262977,0.0513697
-9.99626,3.92497,0.199641,1.2621,0.231279,-0.00480221,0.0989616,0.000136535,-0.15797,-0.0892035,-0.103585,0.331181,0.535355,0.192878,-0.152294,-0.239442,0.135256,0.360959,-0.0913037,0.118408
-9.77125,4.11187,0.038528,0.931293,0.0335199,0.24584,0.0912046,0.38997,0.362886,-0.0768122,-0.108535,0.194881,0.118752,-0.111957,-0.0849882,-0.00222078,0.306816,0.39228,0.288276,0.250539
-9.6475,4.25757,-0.337295,1.08736,0.283955,0.321788,0.123405,0.409539,0.0944278,0.118852,0.27776,0.158445,-0.188542,-0.16268,0.106225,0.132025,0.362423,0.295173,0.495616,-0.0443516
-10.0537,4.60123,-0.230357,0.961105,-0.107127,0.188968,0.343866,0.136301,0.245249,0.182872,0.139347,0.478412,0.0371922,-0.122529,-0.0378792,0.00716422,0.299736,0.274911,0.271365,0.126316
-10.7235,4.77457,-0.0537608,1.1072,-0.236001,0.0486896,0.286395,0.409604,0.0807674,0.0737541,0.332019,0.306412,0.218272,-0.00606245,-0.0276045,0.0392462,0.354702,0.150069,-0.00672266,0.218971
-10.0573,3.57411,-0.218311,1.27913,-0.156842,0.0525544,0.215273,0.0849291,0.305464,0.468305,0.631532,0.303266,0.0998881,0.119612,0.333585,0.288181,0.276967,0.0234938,0.186544,0.261515
-9.73989,3.71665,0.154601,1.25473,0.0133712,0.470403,0.252032,0.28288,0.366738,0.156808,0.16131,0.241597,0.0246095,0.134666,0.0169661,-0.217854,0.18563,0.385622,0.342974,0.164345
-9.6996,4.0461,0.161117,1.11695,0.0859396,0.151958,0.385833,0.264949,0.0282178,0.0621894,0.0343202,0.240284,0.0302595,0.0722643,-0.00894502,-0.0637592,0.116908,0.531532,0.592955,0.314321
-9.94841,4.07711,-0.0610059,1.37413,0.403284,0.49185,0.203601,0.169145,-0.237895,-0.195113,0.138094,-0.0197473,0.219356,0.111114,-0.0374174,-0.0319573,-0.0337079,0.105155,0.45431,0.379739
-10.1773,4.23831,0.0397916,1.0417,0.215813,0.664256,0.46397,0.114267,-0.123151,0.152921,0.208153,-0.0664483,-0.313005,0.00435689,-0.043336,0.0809386,0.0484271,0.190054,0.270095,0.27804
-9.9363,4.24996,-0.019708,1.05328,0.0547436,0.547539,0.596555,0.28323,0.27788,-0.141125,-0.172299,0.189733,-0.11129,-0.0570184,0.000660689,0.0232191,0.337968,0.197538,0.350481,0.183387
-9.49319,3.94273,-0.112994,0.98666,0.233821,0.240934,0.0726496,0.432721,0.533768,0.175062,-0.203308,-0.0170063,0.00653848,-0.0476564,0.0616307,0.0484032,0.278245,0.057551,0.117591,0.0631908
-9.62256,3.99813,-0.139008,1.03435,0.134511,0.350799,0.254238,0.43023,0.410198,0.320691,-0.00604449,0.173185,-0.0787574,-0.081647,0.0913906,0.0769015,0.242755,-0.0608802,-0.0323626,-0.200098
-10.0845,4.17245,-0.30015,1.29638,0.300708,0.317965,0.211062,0.278709,0.409698,0.293561,0.0840414,-0.114211,0.0558201,-0.0366507,-0.0263217,0.20826,0.429024,0.169851,-0.191067,-0.124005
-10.7396,4.52096,0.0149062,1.06831,0.136875,0.350173,0.324417,0.382752,0.238625,0.307053,0.0638774,0.046843,0.164243,-0.232074,-0.160003,0.288413,0.329517,0.090892,0.149045,0.09024
-10.2937,3.90602,-0.0883651,1.08597,0.144793,0.630565,0.682155,0.748192,0.352567,-0.019773,-0.240851,-0.276658,0.150678,-0.0421983,-0.175296,0.0749345,0.258561,0.191005,0.0303643,-0.159097
-9.4976,3.73859,-0.293954,0.934517,0.155708,0.407325,0.396624,0.326137,0.21354,-0.0678644,-0.307234,0.0941365,0.194354,-0.0724773,0.00232656,0.0983964,0.0544446,0.133685,0.133453,0.133283
-9.51827,3.61169,-0.591293,0.590415,0.320749,0.275226,0.00616031,0.102254,0.0522643,-0.29553,-0.221203,-0.135486,-0.141825,0.179472,0.155867,0.184162,0.0903533,0.12301,0.0429822,0.104079
-9.64137,3.77414,-0.489912,0.513552,0.0515375,0.159887,-0.136727,-0.0103692,-0.0728632,0.0821844,-0.075607,0.0664122,-0.0487723,0.0749988,0.24109,-0.158202,0.00202462,0.131284,0.11164,0.0716463
-10.0975,3.9716,-0.0128047,1.00803,-0.00179298,0.190156,-0.278054,-0.125609,-0.0938176,0.101142,0.0813886,0.101411,0.279226,0.446299,0.0880907,-0.0347628,0.0318036,0.195296,0.212168,0.00558674
-9.9316,4.14224,0.123468,1.14017,-0.0756042,0.0258045,-0.210563,0.0398773,-0.00749653,-0.100524,-0.00354779,0.163263,0.149207,0.0765209,0.197843,0.128754,0.0867229,0.00316211,0.418358,0.039387
-9.72818,3.72017,0.0679354,1.11859,0.067344,-0.109485,-0.349257,-0.163559,0.0545452,0.0392455,0.0377141,0.104535,-0.080769,0.159167,0.185355,0.291965,0.17328,0.327155,0.226409,0.378963
-9.74252,3.91054,0.108134,1.31319,-0.109159,0.101509,-0.0793724,0.0734728,0.0173876,0.174481,0.023088,0.0453537,0.252015,0.294206,0.0382201,-0.118096,0.0542035,0.397178,0.351077,0.466169
-9.97523,4.1148,-0.173956,1.03451,-0.197373,0.0908236,0.208939,0.0394941,0.220669,0.528466,0.459271,0.19889,0.196956,0.213951,-0.0781427,-0.0111115,0.171116,0.294014,-0.036885,0.218176
-10.144,4.05792,-0.293012,0.982105,0.0860597,0.125618,-0.0104855,0.271568,0.179261,0.355261,0.433858,0.321768,0.0694849,0.263734,0.109962,-0.0292404,-0.0844427,0.146457,-0.060541,0.227154
-9.16772,3.02323,-0.0701108,1.00184,-0.0380653,0.281717,0.107798,0.0708559,-0.175275,0.0358789,0.360212,0.235612,0.42043,0.375983,-0.213346,-0.178679,0.0116785,0.314846,0.195337,0.138128
-8.06642,2.76076,-0.0661346,0.805392,-0.161627,0.303367,0.00469447,0.31839,-0.0542622,-0.100786,0.218965,0.224584,0.201885,-0.0178419,-0.205155,-0.221031,-0.00306325,0.56906,0.425698,0.00582109
-7.43482,2.94618,-0.0966345,0.986745,0.234831,0.227056,0.0186365,-0.0366088,0.0774693,0.0170117,-0.094006,0.215062,0.230603,-0.240833,-0.301214,-0.0904935,-0.0541281,0.457254,0.594859,0.157602
-7.94842,3.20112,0.306171,1.23481,0.465689,0.135901,-0.0615538,-0.127489,0.0828888,0.0956535,-0.185467,-0.163462,-0.177716,-0.135763,-0.215553,-0.201725,-0.0100546,0.301837,0.590679,0.315739
-8.55378,3.30276,0.255028,1.4639,0.345475,0.524393,-0.121621,-0.0537988,-0.181712,-0.371513,-0.159698,-0.118978,0.0193805,-0.267482,-0.45901,-0.0639641,0.096623,0.489751,0.610102,0.161294
-8.73569,3.59901,0.128905,1.29736,0.15942,0.531716,0.220404,0.192507,-0.335275,-0.402225,-0.0146955,-0.0117268,0.0290871,0.0526799,-0.11097,-0.279713,-0.0439666,0.430944,0.356121,0.0424458
-8.46409,3.76366,-0.199116,0.864592,0.18913,0.058157,-0.00972548,0.266433,0.0519935,-0.111616,0.217215,0.0986404,0.0394347,-0.228223,-0.152878,-0.182332,0.0743336,0.435194,0.136133,-0.0459425
-8.25971,4.01093,-0.0821362,0.832582,-0.103989,-0.126974,0.0769992,0.328339,0.00848317,0.226952,0.0625875,0.0705302,-0.152109,-0.271137,-0.161536,-0.145273,0.176477,0.362595,0.120259,-0.091623
-8.82555,3.99564,-0.234682,0.901338,-0.0915216,-0.126636,-0.178087,0.327917,0.103214,-0.249971,0.00780576,0.0369532,-0.18117,-0.252384,-0.127513,-0.229891,-0.0114374,0.477312,0.204051,-0.00709563
-9.26964,4.22781,-0.0393909,0.924843,-0.485719,-0.114538,-0.0731676,0.25504,-0.095619,0.0246948,0.114186,0.068234,-0.112942,-0.289921,-0.349541,-0.25891,0.0793721,0.545699,0.336056,0.0867353
-9.3297,4.21626,-0.187642,1.13749,-0.347616,-0.180564,-0.099632,0.0789053,0.03483,0.0704458,0.0381879,0.0189825,-0.315315,-0.278038,-0.181662,-0.20276,0.136192,0.549159,0.366662,-0.060511
-9.2424,3.97147,-0.229451,1.18678,0.0406869,-0.0216003,-0.0590243,0.332442,0.144245,-0.0710947,-0.110074,-0.20671,-0.147904,-0.391863,-0.398721,-0.25104,0.230388,0.627596,0.370258,0.0486091
-8.99158,4.06424,-0.244378,1.04253,-0.120927,0.300459,0.111176,0.475645,0.349171,0.287563,0.164082,-0.144342,-0.109192,-0.210932,-0.363534,-0.287005,0.366407,0.298552,0.123195,0.0722734
-9.38097,4.20451,-0.135836,1.04335,0.0348254,0.230086,0.0642668,0.661157,0.513133,0.301464,0.251,0.100919,-0.19226,-0.381007,-0.333393,-0.144478,0.255038,0.322908,0.181481,-0.0070186
-9.76232,4.44549,-0.105998,1.13964,0.153903,0.275282,0.300054,0.477274,0.327777,0.289069,0.0857107,0.0939475,-0.191821,-0.122586,-0.209601,-0.205365,0.162501,0.540545,0.348047,-0.00604839
-9.8038,4.50203,-0.0368956,1.25315,0.0878692,0.277352,0.0105775,0.341631,0.304787,0.28949,0.194683,0.0116835,0.108557,-0.0182308,-0.208593,-0.0839311,0.034139,0.275485,0.195082,-0.0568987
-9.34956,4.10683,-0.0236303,1.22073,-0.000618307,0.291684,0.167893,0.216156,0.382203,0.172737,0.0885844,-0.232898,-0.235744,0.115514,-0.00203407,-0.130225,0.10581,0.100985,0.361247,0.357889
-9.06784,4.10159,-0.262533,1.16479,0.130702,0.114876,-0.084717,0.228651,0.290792,0.189995,-0.0515223,0.000417705,-0.00233288,-0.165676,-0.043824,-0.0976024,0.207621,0.304103,0.357491,0.359995
-9.51581,3.90419,-0.146412,1.34583,-0.210873,0.22145,-0.114565,-0.165456,0.0558409,0.221552,0.120076,0.128634,-0.129851,0.079468,0.0133195,-0.109196,0.136087,0.2324,0.154517,0.398746
-9.73807,4.30941,-0.0736241,1.00818,-0.157849,0.401264,-0.0273627,0.0540626,0.0523726,0.14882,-0.0568467,0.235547,0.0453014,0.0249294,-0.137063,-0.173036,0.107511,0.405205,0.415431,0.193163
-10.0931,4.30717,-0.246525,1.14123,-0.164424,0.290022,0.189393,0.266431,0.097517,0.319894,0.201669,0.104372,0.0224122,-0.159936,-0.368876,-0.260805,-0.032052,0.285889,0.365821,0.345223
-10.0145,3.84292,0.0468415,1.10236,0.0541729,0.144253,0.173191,0.260774,0.0991789,-0.0810512,-0.123105,-0.0432591,-0.108798,-0.0974576,-0.174772,-0.064321,-0.0766841,0.238889,0.358157,0.242407
-9.76304,4.09547,-0.0778282,1.27478,0.111351,0.137367,0.19282,0.100479,0.0514172,-0.081149,0.0620745,-0.0125388,-0.0906432,-0.164379,0.0812859,0.048157,0.215248,0.332497,0.279785,0.242318
-9.61507,4.34646,-0.105596,1.38633,-0.0555236,0.066493,-0.030969,0.536479,0.0795787,0.109998,0.241648,0.212452,-0.275564,-0.385237,0.0956489,0.0243383,0.238125,0.165988,0.193952,0.0963002
-9.98174,4.75575,0.0788125,1.203,0.0074642,0.191597,0.0128479,0.251965,0.281253,0.252942,0.0763619,-0.0523925,-0.273884,-0.0878952,-0.0112162,-0.131841,0.0946788,0.1371,0.108521,0.183716
-10.3401,4.82361,0.153597,1.34127,-0.125943,0.103252,0.112331,0.234156,0.205431,0.367827,0.246024,0.11718,-0.0372724,-0.133088,-0.0610546,-0.166667,0.105995,0.199295,0.127877,0.179933
-9.69187,4.02246,0.0324412,1.27416,0.257208,0.19429,0.15558,0.267573,0.388374,0.132956,0.257923,0.187939,0.0506863,-0.255428,0.131849,-0.0880649,0.110133,0.150174,-0.01213,0.122235
-9.63537,3.8039,0.299681,1.02072,-0.0992358,0.405835,0.117543,0.223186,0.143831,0.0126782,0.115341,0.17938,0.0864347,0.169221,0.300242,0.0488499,0.01543,0.203623,0.241484,0.0341749
-9.64975,3.92107,-0.114603,0.854675,-0.136802,0.174946,0.131668,-0.00502424,0.0579625,0.133656,0.0403002,0.264582,-0.18753,0.104866,0.195547,-0.0558374,0.290181,0.418874,0.270157,0.0401676
-10.0474,4.16974,0.0399626,1.18251,0.111783,0.171491,-0.0775376,0.234878,0.158522,-0.250804,-0.113513,-0.394572,-0.0948028,0.108636,-0.160582,-0.141271,0.233849,0.411247,0.277798,0.261886
-10.2749,4.49943,0.179561,0.907534,-0.0237414,0.431688,0.333844,0.164498,0.0599316,0.0385466,-0.199366,-0.0982441,-0.0285857,-0.0285808,-0.150263,0.0530381,0.267614,0.310323,0.177389,0.18148
-9.82459,4.28806,-0.117922,0.956056,0.109108,0.4831,0.160798,0.0609686,0.0246981,0.0484418,0.0740946,0.249656,0.0687559,-0.0964322,-0.0311683,-0.151045,0.220078,0.145509,-0.193666,0.0500403
-9.57944,3.68854,0.115137,1.32613,0.0977237,-0.0465522,0.297818,0.418775,0.342414,0.174312,0.0378343,0.0967086,-0.0149558,0.108949,-0.0389289,-0.112218,0.043334,0.044095,0.181426,0.158873
-9.59462,4.18991,-0.142376,0.995811,0.0982328,0.297565,0.318507,0.399635,0.34087,0.00335441,0.0962035,0.0620223,0.0511913,-0.0697045,-0.199272,-0.00883329,0.154881,0.350226,0.0189354,0.10377
-9.84228,4.34342,-0.183891,1.15066,0.185182,0.0244453,0.17287,0.38567,0.270274,0.359674,0.113621,0.0831848,-0.132305,-0.228263,0.154115,0.176752,0.152053,0.124788,-0.234464,-0.127087
-10.3588,4.39434,-0.20966,1.13907,0.186769,-0.0608328,-0.0433941,0.375262,0.300219,0.202283,0.255267,0.283901,0.00125439,-0.188437,-0.175138,0.168954,0.273702,0.20012,-0.0153927,-0.0791541
-10.4586,3.97196,0.0324479,1.11675,-0.138909,0.29509,0.341524,0.347181,0.242301,0.435938,0.457662,0.251659,-0.193142,-0.117619,0.0199257,-0.0573821,0.121678,0.0542016,-0.106434,-0.058575
-9.45831,4.07192,-0.235195,1.31521,0.0846689,0.501667,0.0785162,0.352724,0.0920531,0.28517,0.182017,0.0397202,-0.160514,0.0311008,-0.024956,0.0865926,0.329083,0.15245,0.12115,0.00435629
-9.90342,4.18881,-0.0388494,1.46152,0.415656,0.589535,0.0503685,0.27628,0.239393,0.00532719,-0.0729353,-0.0588989,0.123579,-0.0225191,-0.1941,-0.0876897,0.1971,0.159515,0.10258,0.134871
-10.0101,4.33206,0.14706,1.43043,0.350404,0.333201,0.0960787,0.459285,0.200557,0.0489504,-0.0166569,-0.0942581,-0.0353055,0.131176,-0.0566423,0.143438,0.354379,0.422332,0.125574,-0.171016
-10.4966,4.29091,-0.191278,1.40702,0.309921,0.592222,0.311066,0.53048,0.221921,0.0352886,-0.291784,-0.134527,0.0870673,0.185258,0.091776,0.163994,0.186104,0.111812,0.413368,0.00797967
-10.0553,3.4409,-0.150689,1.08824,0.227308,0.628469,0.28841,0.53922,0.366969,-0.0124403,-0.00816328,0.130929,0.0498791,-0.00985821,0.00704151,-0.083284,0.212412,0.370703,0.213025,-0.249606
-9.34826,3.416,-0.285415,0.879907,0.414248,0.330956,-0.0930273,0.290186,0.144003,-0.0717731,0.125186,0.343345,0.293762,0.000677806,0.312581,0.199953,0.172179,0.155724,-0.13441,-0.0257857
