0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
6.2347e-08,6.7147e-08,1.67924e-07,8.57924e-08,3.85534e-08,1.00384e-07,1.62089e-07,5.8631e-08,6.99159e-08,6.23444e-08,7.3239e-08,9.0574e-08
3.94365e-06,3.06847e-06,3.2996e-06,1.52686e-06,9.42039e-07,1.09016e-06,2.2064e-06,4.25061e-07,5.88663e-07,5.19151e-07,7.37418e-07,7.68394e-07
3.90062e-05,3.46377e-05,3.04597e-05,1.8738e-05,1.10306e-05,8.90928e-06,1.23236e-05,6.20812e-06,5.98461e-06,5.44069e-06,5.85189e-06,5.06452e-06
0.000546909,0.000573511,0.000557098,0.000466619,0.000382679,0.000313493,0.000275082,0.000217356,0.000201703,0.000231499,0.000306067,0.000388655
0.00129228,0.00103071,0.000694731,0.00573565,0.0136105,0.00667737,0.000893134,0.000893706,0.00102435,0.000777897,0.000308026,0.000912577
0.000326367,0.000230272,0.000326347,0.00482375,0.01119,0.00548167,0.000586202,0.000228781,0.000215721,0.000225944,0.000235862,0.000336329
0.000151093,0.000141513,0.000172754,0.00389914,0.00921522,0.0044091,0.00028469,9.67391e-05,7.95339e-05,8.62959e-05,8.64573e-05,0.000107535
9.87764e-05,6.84351e-05,0.000116673,0.0031918,0.00761168,0.00366005,0.000218452,4.3546e-05,3.10558e-05,4.96563e-05,5.82281e-05,9.29329e-05
7.48222e-05,4.24305e-05,9.35553e-05,0.00264214,0.00632861,0.00302502,0.000166696,2.95349e-05,2.87703e-05,3.87627e-05,4.56931e-05,4.58677e-05
0.0003735,0.000359542,0.000310957,0.0023415,0.00536144,0.00257946,0.000198299,0.00012414,0.000139794,0.000209901,0.00022771,0.000261528
0.00193067,0.0017744,0.00730717,0.013907,0.00679268,0.00283461,0.000739593,0.00149897,0.0012243,0.000772131,0.00135533,0.00144398
0.00030452,0.000400088,0.00480453,0.0125141,0.00833291,0.00190113,0.000370208,0.000358244,0.000241769,0.000335467,0.000403757,0.000315242
7.48956e-05,0.000176769,0.0040034,0.0107894,0.00746159,0.00153307,0.000122574,5.2455e-05,6.63605e-05,0.000107147,0.000165524,0.000161078
9.58943e-05,0.00010883,0.0033181,0.00846229,0.0052379,0.00120029,7.99503e-05,3.20442e-05,4.07838e-05,3.74616e-05,8.08533e-05,0.000117481
6.78171e-05,0.000122209,0.00278463,0.0063473,0.00267136,0.000842926,5.68107e-05,3.06262e-05,4.8558e-05,5.01286e-05,5.6992e-05,5.91756e-05
0.000873541,0.00100584,0.00324886,0.00589698,0.00206838,0.00128414,0.000705449,0.00057914,0.000512463,0.000471563,0.000507628,0.000663984
0.000929634,0.000755137,0.00208147,0.00964361,0.0143302,0.00613901,0.000900202,0.000755704,0.000853828,0.000569958,0.000245448,0.000849079
0.000289414,0.00028158,0.00158066,0.00652005,0.0108609,0.00501756,0.000542173,0.00019162,0.000154062,0.000131972,0.000224034,0.000294924
0.000159925,0.000112794,0.00131851,0.00296716,0.00761922,0.00398882,0.000255685,7.70709e-05,6.3272e-05,6.87668e-05,7.13917e-05,0.000129308
9.08586e-05,5.13698e-05,0.00110647,0.000396588,0.00579069,0.00332697,0.0001954,4.99316e-05,4.52113e-05,7.02281e-05,7.24459e-05,8.23347e-05
0.000110377,9.27353e-05,0.000916108,0.00213759,0.00536893,0.00278649,0.000162774,4.87692e-05,6.08767e-05,5.94202e-05,5.72043e-05,7.37776e-05
0.000703103,0.000689481,0.00119729,0.00346001,0.00553185,0.00267164,0.000405729,0.000267799,0.000279861,0.000354154,0.000463761,0.000549095
0.00107972,0.000730076,0.0059113,0.0150474,0.0094689,0.00260683,0.000962382,0.00099546,0.00076071,0.000277483,0.00089281,0.00118378
0.000225825,0.000335259,0.0049089,0.0131205,0.00901822,0.00198397,0.000292302,0.000256023,0.000240114,0.000246081,0.000372631,0.00027308
0.000128633,0.000157367,0.00414358,0.010554,0.00664743,0.00139833,0.000127297,7.32398e-05,7.32977e-05,9.5344e-05,0.000125451,0.000185365
5.64706e-05,0.000122045,0.00340992,0.00800803,0.00378539,0.000993046,7.44369e-05,3.10152e-05,5.80718e-05,5.90132e-05,7.6629e-05,9.54353e-05
0.000128975,0.000139692,0.00288735,0.00627869,0.00179092,0.000722966,6.29507e-05,4.05271e-05,5.88356e-05,7.28202e-05,5.70458e-05,7.54756e-05
0.00107504,0.00112615,0.00350259,0.00649725,0.00313841,0.00144928,0.000935597,0.000832987,0.000681496,0.000710546,0.000659745,0.000786185
0.000759001,0.000543682,0.00248148,0.0102599,0.0150283,0.00640319,0.000865172,0.000630232,0.000727665,0.000542011,0.000278001,0.000783643
0.000287926,0.000238594,0.00180318,0.00667537,0.0112075,0.00521457,0.000530255,0.00018059,0.000148987,9.07833e-05,0.000215471,0.000272485
0.000131679,0.000133836,0.00127374,0.0028866,0.0078428,0.00416943,0.000279246,8.45441e-05,4.31629e-05,6.11709e-05,8.18456e-05,0.000117934
8.68308e-05,9.24656e-05,0.00101711,0.000600437,0.00602457,0.00344102,0.000199291,4.56409e-05,2.68373e-05,5.31139e-05,5.71008e-05,8.40681e-05
8.62805e-05,5.57972e-05,0.000933189,0.00252919,0.00575398,0.00297924,0.000248411,0.000123305,0.000103098,0.000119872,6.86703e-05,8.99615e-05
0.00762615,0.00210287,0.00247411,0.00550261,0.00741983,0.00324872,0.00214554,0.00412742,0.00431076,0.00334386,0.0116364,0.0178455
0.00639182,0.000837719,0.00107513,0.00374978,0.00523865,0.00220949,0.000675359,0.000387439,0.000244353,0.000317731,0.00562317,0.012991
0.00551204,0.000583642,0.000665993,0.00249981,0.00389426,0.00174397,0.000332752,0.000253055,0.000115472,0.00022413,0.0048326,0.0111543
0.00463491,0.00028599,0.000419658,0.00129284,0.00262155,0.0013214,0.000170847,0.000158904,7.38559e-05,0.000125545,0.00404769,0.009619
0.00402349,0.000276458,0.00041071,0.000321893,0.00187244,0.00106912,0.000125628,0.000102549,7.99247e-05,8.70463e-05,0.00354964,0.00833207
0.00354444,0.000245623,0.000343548,0.000484666,0.00158868,0.000891923,8.94932e-05,0.000106073,7.08187e-05,0.000118017,0.00305475,0.00721491
0.00569451,0.0118554,0.0172833,0.00798848,0.00386352,0.00238436,0.00253454,0.00234845,0.00134053,0.00252765,0.00635226,0.00965261
0.00278264,0.00531335,0.0122579,0.00549396,0.00162507,0.000786327,0.000496793,0.00048086,0.000367566,0.000679335,0.00256746,0.00536823
0.00223653,0.0043516,0.0103729,0.00441917,0.0011094,0.00063971,0.000174932,0.000129462,0.000206105,0.000269354,0.00179265,0.00432386
0.00190426,0.00363217,0.00871284,0.00382309,0.000747451,0.000452473,8.80643e-05,0.000103361,7.03212e-05,0.000130493,0.00166758,0.0037519
0.00145345,0.0030759,0.00736552,0.00347828,0.000621274,0.000331442,4.4172e-05,7.73812e-05,7.63976e-05,0.000111982,0.00123433,0.00305292
0.00143285,0.00265406,0.00635462,0.00317845,0.00066249,0.000376366,0.00020817,0.000253298,0.000291359,0.000286687,0.0013657,0.00280708
0.013084,0.00675836,0.00644398,0.00333434,0.002034,0.00164934,0.000631547,0.00119776,0.00219918,0.00255666,0.00250942,0.00410558
0.0127221,0.00705332,0.00476443,0.00232107,0.000806093,0.000515649,0.000365198,0.000483987,0.000449661,0.000293141,0.00115038,0.00632907
0.0102971,0.00511501,0.00376882,0.00176618,0.000425035,0.000237217,0.000170563,0.000242903,0.000228254,0.000143625,0.000761517,0.00396377
0.0093338,0.00471586,0.00304587,0.00137713,0.000230076,0.000168422,8.35246e-05,0.000121899,0.000130363,4.66937e-05,0.00049212,0.00450883
0.00765413,0.00413231,0.00262749,0.00123405,0.000241965,0.000185427,0.000111481,0.000131411,0.000133373,0.000111167,0.000516405,0.00300526
0.00841026,0.00477872,0.00360246,0.00271233,0.00217388,0.00225056,0.00223888,0.00336072,0.00504283,0.00501915,0.00402427,0.00533903
0.00634453,0.00456725,0.00287165,0.00156549,0.0015018,0.0016779,0.0021574,0.00284177,0.0151012,0.0315926,0.0160797,0.00375266
0.00519821,0.00243126,0.00169419,0.00108221,0.000768524,0.000638459,0.000653865,0.00155746,0.0136952,0.02909,0.0138394,0.00352795
0.0040079,0.00240811,0.00135052,0.000849724,0.000503707,0.000373679,0.000343319,0.000767239,0.0120629,0.0269753,0.012844,0.00198175
0.0034295,0.00139534,0.000925548,0.000508828,0.000318742,0.000255866,0.000173517,0.00037253,0.0108033,0.0250157,0.0117139,0.00193599
0.0026828,0.00171288,0.000957665,0.000516915,0.000238368,0.000204798,0.000145628,0.000233346,0.010083,0.0234146,0.0114343,0.00131598
0.00340795,0.00196071,0.00189574,0.00174571,0.00188038,0.00165993,0.00117333,0.000980315,0.0100975,0.0219477,0.0105804,0.00223466
0.00256374,0.00252707,0.00171086,0.00821491,0.0179741,0.0089896,0.000627662,0.000577427,0.00940291,0.0207862,0.0104135,0.00146763
0.00208523,0.00144635,0.00117202,0.00785678,0.0171822,0.00797506,0.000502076,0.000423303,0.00839882,0.0189317,0.00911122,0.00127095
0.00155744,0.00125567,0.000793112,0.00673303,0.0154296,0.00743892,0.00041196,0.00023526,0.00779055,0.0177425,0.00837365,0.000719771
0.00123968,0.000637245,0.000604905,0.00665359,0.0151055,0.00714951,0.000324751,0.000231576,0.00734329,0.0167125,0.00807888,0.00104777
0.000971929,0.000730469,0.000719546,0.00649305,0.0142073,0.00679378,0.000334218,0.000228508,0.006951,0.0157789,0.00758529,0.000802161
0.00351705,0.00323089,0.00290497,0.00833349,0.0147865,0.0052815,0.00321602,0.00313588,0.00915053,0.0174377,0.00911468,0.00330472
0.00134004,0.00101205,0.000870996,0.00582597,0.01333,0.00733127,0.00251095,0.00181762,0.0148047,0.0346486,0.0166629,0.00153074
0.00082914,0.000445814,0.000605952,0.00523013,0.0120034,0.00559623,0.000391451,0.000383557,0.0140008,0.0315511,0.0146489,0.000612442
0.000628766,0.000475912,0.000514834,0.00498422,0.0113979,0.0052853,0.000585873,0.000533654,0.0126953,0.0288034,0.0135483,0.00058447
0.000556295,0.000367008,0.00047324,0.00471308,0.0107915,0.00529683,0.000749085,0.000658339,0.0115781,0.0263714,0.0125381,0.00084484
0.000623976,0.000449494,0.000549976,0.00452545,0.0103591,0.00498342,0.000346281,0.000441379,0.0106832,0.0241775,0.0116684,0.000889755
0.0331126,0.0248721,0.0103041,0.00689725,0.0129734,0.00757269,0.00232244,0.00314725,0.0118857,0.0289341,0.0221379,0.0258746
0.0419423,0.0215187,0.00201554,0.00435119,0.00951256,0.00468635,0.000534859,0.000880735,0.00932649,0.0209332,0.010097,0.0184551
0.0383842,0.0184074,0.000788143,0.00420096,0.00896625,0.00439022,0.000430453,0.000309033,0.00791383,0.018073,0.00858911,0.0167048
0.0351656,0.0168506,0.000850509,0.00365598,0.00832624,0.00399791,0.000245091,0.000267142,0.00716515,0.0163873,0.00786949,0.0149911
0.0324174,0.0155673,0.000972778,0.00356814,0.00785641,0.00377884,0.000215175,0.000167777,0.00652273,0.0149701,0.00715921,0.0140397
0.0301128,0.0145475,0.00119546,0.00337294,0.00756248,0.00364153,0.000224331,0.000128458,0.00590562,0.0136299,0.00655344,0.0131637
0.0289132,0.0161136,0.00501766,0.0114695,0.0168535,0.0109172,0.00460918,0.0030913,0.00572426,0.0130081,0.00699261,0.0125365
0.0246774,0.0124549,0.00124375,0.0093582,0.0208009,0.00978285,0.000723442,0.000591677,0.00458594,0.0110347,0.00545565,0.010856
0.02142,0.0103868,0.000804276,0.00772927,0.0185975,0.00906879,0.000556181,0.000119928,0.00471232,0.0105012,0.00527218,0.00970839
0.018925,0.00910025,0.00054997,0.00716722,0.017208,0.00826821,0.000445029,0.000130072,0.0039369,0.00935729,0.00463536,0.00818787
0.0168666,0.00805825,0.000412254,0.00687675,0.0159774,0.00761676,0.000378785,0.000155132,0.0037489,0.00868883,0.00426688,0.00742539
0.0151204,0.00727803,0.000396256,0.00641305,0.0149821,0.00725735,0.000485314,0.000324647,0.00337301,0.00781738,0.00403344,0.00662119
0.0143775,0.00754723,0.00120767,0.00586418,0.0142761,0.00856225,0.00287638,0.00137478,0.00790516,0.0202766,0.0107657,0.00744345
0.0121417,0.00602408,0.000659884,0.00528523,0.0125194,0.00602893,0.000375881,0.000265427,0.00814289,0.0190417,0.00932391,0.00580949
0.0106675,0.0053729,0.00072185,0.00505473,0.0113207,0.00537897,0.000246678,0.000199661,0.00727842,0.0169843,0.00819365,0.00481953
0.00945893,0.00463,0.000549773,0.00456004,0.010388,0.00506086,0.000284551,0.000165747,0.00644507,0.0152038,0.00729995,0.004324
0.00849413,0.00410523,0.000413516,0.00404237,0.00934272,0.00442893,0.000187015,0.000178094,0.00582193,0.0137125,0.00658047,0.00384811
0.0082258,0.00441833,0.00118747,0.00460878,0.00940819,0.00495869,0.000943236,0.000784362,0.00571803,0.0126228,0.00631654,0.00401764
0.0156555,0.00949619,0.00751345,0.0144721,0.0218712,0.0149242,0.00616178,0.0042871,0.00856011,0.0128279,0.0118684,0.018121
0.0120318,0.00360889,0.00425192,0.0122186,0.0231994,0.0110986,0.00173609,0.00158244,0.00370898,0.00869022,0.00612182,0.0161208
0.0106481,0.00346533,0.00254069,0.0100518,0.0208881,0.0102614,0.000620888,0.000711339,0.00316051,0.00707827,0.00801022,0.0136093
0.00919682,0.00260283,0.00123262,0.0085696,0.0200844,0.00966173,0.000556635,0.000414242,0.00275101,0.00651435,0.00577307,0.0115082
0.00771083,0.00228179,0.00116088,0.00906792,0.0193684,0.00943062,0.000687173,0.000300132,0.00242909,0.00566584,0.0042825,0.00942019
0.00697825,0.00207101,0.000589382,0.00794828,0.0186146,0.00916106,0.000585491,0.000422819,0.00222882,0.00522381,0.00549687,0.00848994
0.00771379,0.00369351,0.00199974,0.0161679,0.033187,0.0181563,0.00230158,0.00101523,0.00391399,0.00665367,0.00381297,0.00870661
0.00593663,0.00250595,0.00130784,0.0152074,0.0337418,0.016151,0.0010194,0.000501814,0.00190423,0.00403748,0.00415526,0.00717511
0.00481202,0.00156062,0.000576458,0.0132827,0.0313982,0.0152966,0.0006652,0.000272358,0.00145968,0.00350749,0.00301442,0.00568459
0.00406222,0.00125273,0.000683008,0.0140854,0.030892,0.0148365,0.00055213,0.000273318,0.00133835,0.00308499,0.00239388,0.00473836
0.00371618,0.00120238,0.00058465,0.0124887,0.0290811,0.0141796,0.000727114,0.000153134,0.00121286,0.00275856,0.00282837,0.00449964
0.00356977,0.00145005,0.00122155,0.0125962,0.0275255,0.013705,0.00108139,0.00138535,0.00219587,0.00311581,0.00171301,0.00410371
0.00317893,0.00105647,0.00054696,0.0115001,0.0266713,0.0136322,0.00143056,0.00554962,0.0125413,0.00808985,0.00266825,0.0038496
0.00244111,0.000968347,0.000703287,0.0115059,0.0256836,0.0128082,0.00167997,0.00457378,0.0103363,0.00628352,0.00164714,0.00268494
0.00220697,0.000911053,0.000532301,0.0108158,0.0247101,0.0119577,0.000602878,0.00433684,0.00999124,0.00606723,0.00146924,0.00250239
